from_coordinate,from_taz,to_coordinate,to_taz,departure_time
36.083648 -86.850073,4703700000587,36.143494 -86.811862,4703700000453,1516630318105
36.139016 -86.796924,4703700000436,36.141969 -86.806068,4703700000448,1516632828615
36.111149 -86.779329,4703700000505,36.141969 -86.806068,4703700000448,1516629669826
36.111149 -86.779329,4703700000505,36.144672 -86.803064,4703700000445,1516631997929
36.111149 -86.779329,4703700000505,36.144672 -86.803064,4703700000445,1516632112965
36.090352 -86.647393,4703700000322,36.145816 -86.799116,4703700000434,1516631123288
36.143407 -86.879317,4703700000530,36.140998 -86.813493,4703700000453,1516631416532
36.143109 -86.808611,4703700000446,36.143494 -86.811862,4703700000453,1516632546409
36.171841 -86.595333,4703700000310,36.144672 -86.803064,4703700000445,1516631665546
36.076766 -86.954117,4703700000575,36.141969 -86.806068,4703700000448,1516631537827
36.133974 -86.801604,4703700000462,36.144672 -86.803064,4703700000445,1516632516092
36.224729 -86.724356,4703700000139,36.140998 -86.813493,4703700000453,1516631538816
36.136964 -86.770273,4703700000421,36.140998 -86.813493,4703700000453,1516633197589
36.056565 -86.746469,4703700000601,36.143494 -86.811862,4703700000453,1516631570836
36.009902 -86.722342,4703700000673,36.141969 -86.806068,4703700000448,1516631596944
36.133049 -86.631316,4703700000371,36.140998 -86.813493,4703700000453,1516631212615
36.133049 -86.631316,4703700000371,36.141969 -86.806068,4703700000448,1516632792548
36.102297 -86.868173,4703700000584,36.140998 -86.813493,4703700000453,1516631682899
36.102297 -86.868173,4703700000584,36.143494 -86.811862,4703700000453,1516631461582
36.119825 -86.895373,4703700000537,36.145816 -86.799116,4703700000434,1516630812815
36.119825 -86.895373,4703700000537,36.141969 -86.806068,4703700000448,1516632132605
36.148137 -86.802887,4703700000445,36.143494 -86.811862,4703700000453,1516631684420
36.151562 -86.783605,4703700000724,36.140998 -86.813493,4703700000453,1516630311351
36.144917 -86.800417,4703700000445,36.143494 -86.811862,4703700000453,1516630632490
36.144917 -86.800417,4703700000445,36.144672 -86.803064,4703700000445,1516631967459
36.073103 -86.94252,4703700000579,36.140998 -86.813493,4703700000453,1516631230953
36.073103 -86.94252,4703700000579,36.145816 -86.799116,4703700000434,1516630711191
36.073103 -86.94252,4703700000579,36.140998 -86.813493,4703700000453,1516629873473
36.073231 -86.750596,4703700000597,36.145816 -86.799116,4703700000434,1516632426196
36.049118 -86.739035,4703700000647,36.143494 -86.811862,4703700000453,1516631382430
36.009959 -86.6491,4703700000679,36.141969 -86.806068,4703700000448,1516632178287
36.009993 -86.649153,4703700000679,36.140998 -86.813493,4703700000453,1516630757427
36.173872 -86.764294,4703700000180,36.140998 -86.813493,4703700000453,1516629610170
36.173872 -86.764294,4703700000180,36.141969 -86.806068,4703700000448,1516630597281
36.103863 -86.778726,4703700000500,36.143494 -86.811862,4703700000453,1516630353359
36.103863 -86.778726,4703700000500,36.140998 -86.813493,4703700000453,1516630763656
36.103863 -86.778726,4703700000500,36.145816 -86.799116,4703700000434,1516632738074
36.140845 -86.832152,4703700000222,36.140998 -86.813493,4703700000453,1516632284191
36.185235 -86.60372,4703700000366,36.141969 -86.806068,4703700000448,1516631223425
36.152347 -86.803648,4703700000441,36.144672 -86.803064,4703700000445,1516631213869
36.135985 -86.81287,4703700000463,36.144672 -86.803064,4703700000445,1516630104752
36.201323 -86.743424,4703700000157,36.141969 -86.806068,4703700000448,1516631957243
36.149903 -86.800395,4703700000713,36.143494 -86.811862,4703700000453,1516630739626
36.120954 -86.743666,4703700000486,36.145816 -86.799116,4703700000434,1516633007855
36.144258 -86.832658,4703700000222,36.143494 -86.811862,4703700000453,1516629929224
36.144258 -86.832658,4703700000222,36.144672 -86.803064,4703700000445,1516632370349
36.146077 -86.564335,4703700000315,36.143494 -86.811862,4703700000453,1516630077254
36.146077 -86.564335,4703700000315,36.143494 -86.811862,4703700000453,1516630298346
36.079 -86.955125,4703700000574,36.143494 -86.811862,4703700000453,1516631541032
36.112579 -86.76514,4703700000479,36.144672 -86.803064,4703700000445,1516633077466
36.149728 -86.767523,4703700000419,36.143494 -86.811862,4703700000453,1516632134883
36.149728 -86.767523,4703700000419,36.141969 -86.806068,4703700000448,1516631215394
36.11979 -86.841398,4703700000527,36.144672 -86.803064,4703700000445,1516630593872
36.162269 -86.782882,4703700000737,36.144672 -86.803064,4703700000445,1516631414797
36.143109 -86.808611,4703700000446,36.140998 -86.813493,4703700000453,1516631117119
36.143109 -86.808611,4703700000446,36.143494 -86.811862,4703700000453,1516631622954
36.139308 -86.840812,4703700000223,36.144672 -86.803064,4703700000445,1516631392746
36.146018 -86.798896,4703700000434,36.144672 -86.803064,4703700000445,1516629962494
36.146018 -86.798896,4703700000434,36.141969 -86.806068,4703700000448,1516631339986
36.138214 -86.63587,4703700000372,36.141969 -86.806068,4703700000448,1516629705200
36.047019 -86.718034,4703700000643,36.145816 -86.799116,4703700000434,1516631820679
36.047019 -86.718034,4703700000643,36.140998 -86.813493,4703700000453,1516631642562
36.11153 -86.829712,4703700000516,36.145816 -86.799116,4703700000434,1516632796756
36.079612 -86.909376,4703700000540,36.140998 -86.813493,4703700000453,1516632408773
36.14425 -86.819904,4703700000450,36.145816 -86.799116,4703700000434,1516631979569
36.114345 -86.917524,4703700000542,36.141969 -86.806068,4703700000448,1516630550257
36.114345 -86.917524,4703700000542,36.141969 -86.806068,4703700000448,1516631871038
36.181416 -86.793942,4703700000699,36.143494 -86.811862,4703700000453,1516630030945
36.145536 -86.78006,4703700000424,36.143494 -86.811862,4703700000453,1516632526480
36.132072 -86.802773,4703700000460,36.145816 -86.799116,4703700000434,1516632283746
36.144139 -86.797084,4703700000434,36.145816 -86.799116,4703700000434,1516632574488
36.319767 -86.697589,4703700000074,36.145816 -86.799116,4703700000434,1516629765812
36.319767 -86.697589,4703700000074,36.145816 -86.799116,4703700000434,1516631031880
36.073074 -86.687273,4703700000328,36.141969 -86.806068,4703700000448,1516632125910
36.209105 -86.716367,4703700000144,36.141969 -86.806068,4703700000448,1516632388575
36.139456 -86.800112,4703700000432,36.141969 -86.806068,4703700000448,1516632094983
36.143426 -86.810934,4703700000453,36.144672 -86.803064,4703700000445,1516630495776
36.184476 -86.647103,4703700000300,36.143494 -86.811862,4703700000453,1516632940785
36.184476 -86.647103,4703700000300,36.141969 -86.806068,4703700000448,1516631462648
36.052846 -86.66008,4703700000382,36.144672 -86.803064,4703700000445,1516630998198
36.198649 -86.614376,4703700000293,36.143494 -86.811862,4703700000453,1516631473410
36.145705 -86.800249,4703700000445,36.144672 -86.803064,4703700000445,1516629673675
36.246586 -86.671637,4703700000100,36.145816 -86.799116,4703700000434,1516632072459
36.017915 -86.690325,4703700000670,36.144672 -86.803064,4703700000445,1516631119451
36.161239 -86.813888,4703700000253,36.141969 -86.806068,4703700000448,1516630128480
36.127418 -86.799381,4703700000465,36.145816 -86.799116,4703700000434,1516629735029
36.060654 -86.740085,4703700000623,36.144672 -86.803064,4703700000445,1516629891704
36.060654 -86.740085,4703700000623,36.145816 -86.799116,4703700000434,1516631045610
36.071706 -86.601151,4703700000357,36.145816 -86.799116,4703700000434,1516630258752
36.026319 -86.736305,4703700000677,36.144672 -86.803064,4703700000445,1516632043821
36.026319 -86.736305,4703700000677,36.141969 -86.806068,4703700000448,1516631156313
36.045338 -86.641424,4703700000385,36.145816 -86.799116,4703700000434,1516631142811
36.073243 -86.928698,4703700000578,36.140998 -86.813493,4703700000453,1516631572561
36.111584 -86.809695,4703700000511,36.141969 -86.806068,4703700000448,1516629955305
36.146787 -86.831418,4703700000226,36.144672 -86.803064,4703700000445,1516630945680
36.148231 -86.802774,4703700000445,36.143494 -86.811862,4703700000453,1516630597990
36.148231 -86.802774,4703700000445,36.140998 -86.813493,4703700000453,1516630117640
36.152347 -86.803648,4703700000441,36.145816 -86.799116,4703700000434,1516631549035
36.045482 -86.644407,4703700000385,36.145816 -86.799116,4703700000434,1516630666720
36.179496 -86.734601,4703700000183,36.144672 -86.803064,4703700000445,1516630242253
36.179496 -86.734601,4703700000183,36.145816 -86.799116,4703700000434,1516632035627
36.145686 -86.803137,4703700000445,36.143494 -86.811862,4703700000453,1516632394899
36.093765 -86.78428,4703700000499,36.145816 -86.799116,4703700000434,1516629671183
36.162117 -86.781747,4703700000736,36.140998 -86.813493,4703700000453,1516630796262
36.162117 -86.781747,4703700000736,36.141969 -86.806068,4703700000448,1516631521186
36.073103 -86.94252,4703700000579,36.145816 -86.799116,4703700000434,1516631078568
36.075873 -86.927124,4703700000557,36.144672 -86.803064,4703700000445,1516631454226
36.145342 -86.799657,4703700000434,36.143494 -86.811862,4703700000453,1516633168723
36.148231 -86.802774,4703700000445,36.140998 -86.813493,4703700000453,1516630472581
36.148231 -86.802774,4703700000445,36.140998 -86.813493,4703700000453,1516632962985
36.146424 -86.803357,4703700000445,36.140998 -86.813493,4703700000453,1516630126238
36.049039 -86.717075,4703700000643,36.141969 -86.806068,4703700000448,1516632221334
36.049039 -86.717075,4703700000643,36.141969 -86.806068,4703700000448,1516631785213
36.049039 -86.717075,4703700000643,36.143494 -86.811862,4703700000453,1516630706976
36.090422 -86.716803,4703700000638,36.143494 -86.811862,4703700000453,1516629668537
36.129226 -86.779654,4703700000470,36.143494 -86.811862,4703700000453,1516630568129
36.163465 -86.860469,4703700000219,36.144672 -86.803064,4703700000445,1516630199847
36.11164 -86.69464,4703700000400,36.141969 -86.806068,4703700000448,1516631386325
36.072173 -86.753046,4703700000597,36.140998 -86.813493,4703700000453,1516633152722
36.145705 -86.800249,4703700000445,36.140998 -86.813493,4703700000453,1516629951760
36.114388 -86.837045,4703700000515,36.144672 -86.803064,4703700000445,1516631705395
36.229131 -86.787428,4703700000191,36.140998 -86.813493,4703700000453,1516630249696
36.229131 -86.787428,4703700000191,36.140998 -86.813493,4703700000453,1516632565906
36.229131 -86.787428,4703700000191,36.143494 -86.811862,4703700000453,1516630313644
36.142807 -86.794896,4703700000431,36.144672 -86.803064,4703700000445,1516629620717
36.123489 -86.759471,4703700000478,36.144672 -86.803064,4703700000445,1516631807251
36.148231 -86.802774,4703700000445,36.144672 -86.803064,4703700000445,1516629646813
36.148231 -86.802774,4703700000445,36.145816 -86.799116,4703700000434,1516632754325
36.148231 -86.802774,4703700000445,36.143494 -86.811862,4703700000453,1516629801884
36.168306 -86.747383,4703700000685,36.145816 -86.799116,4703700000434,1516630326728
36.05805 -86.967361,4703700000568,36.144672 -86.803064,4703700000445,1516632588646
36.135239 -86.791614,4703700000430,36.145816 -86.799116,4703700000434,1516631500003
36.135239 -86.791614,4703700000430,36.140998 -86.813493,4703700000453,1516630910009
36.106497 -86.783914,4703700000505,36.143494 -86.811862,4703700000453,1516632204762
36.048196 -86.958416,4703700000571,36.141969 -86.806068,4703700000448,1516631029919
36.141156 -86.829434,4703700000222,36.144672 -86.803064,4703700000445,1516630671190
36.141156 -86.829434,4703700000222,36.145816 -86.799116,4703700000434,1516630156669
36.079485 -86.720816,4703700000629,36.141969 -86.806068,4703700000448,1516632249261
36.13008 -86.819836,4703700000456,36.143494 -86.811862,4703700000453,1516631894982
36.148819 -86.826996,4703700000227,36.144672 -86.803064,4703700000445,1516629732146
36.148819 -86.826996,4703700000227,36.143494 -86.811862,4703700000453,1516631715214
36.021952 -86.656747,4703700000679,36.145816 -86.799116,4703700000434,1516629812847
36.119121 -86.738672,4703700000485,36.141969 -86.806068,4703700000448,1516632703336
36.126699 -86.814028,4703700000468,36.144672 -86.803064,4703700000445,1516629607050
36.144355 -86.798487,4703700000434,36.140998 -86.813493,4703700000453,1516629969308
36.193399 -86.789368,4703700000237,36.144672 -86.803064,4703700000445,1516629968767
36.139595 -86.855506,4703700000528,36.145816 -86.799116,4703700000434,1516629745434
36.091159 -86.65151,4703700000335,36.145816 -86.799116,4703700000434,1516630874732
36.225828 -86.721195,4703700000139,36.143494 -86.811862,4703700000453,1516631979283
36.176888 -86.792423,4703700000699,36.144672 -86.803064,4703700000445,1516631892910
36.138835 -86.783176,4703700000425,36.144672 -86.803064,4703700000445,1516632004087
36.188247 -86.577194,4703700000358,36.144672 -86.803064,4703700000445,1516630475995
36.085172 -86.907406,4703700000540,36.140998 -86.813493,4703700000453,1516630250234
36.041905 -86.741588,4703700000649,36.143494 -86.811862,4703700000453,1516630680062
36.041905 -86.741588,4703700000649,36.140998 -86.813493,4703700000453,1516631097909
36.238219 -86.690495,4703700000276,36.140998 -86.813493,4703700000453,1516632355623
36.034826 -86.675411,4703700000682,36.141969 -86.806068,4703700000448,1516632307379
36.034826 -86.675411,4703700000682,36.144672 -86.803064,4703700000445,1516630767580
36.029365 -86.708933,4703700000670,36.141969 -86.806068,4703700000448,1516630142806
36.029365 -86.708933,4703700000670,36.145816 -86.799116,4703700000434,1516633056646
36.029365 -86.708933,4703700000670,36.144672 -86.803064,4703700000445,1516632316036
36.029365 -86.708933,4703700000670,36.143494 -86.811862,4703700000453,1516632234592
36.029365 -86.708933,4703700000670,36.141969 -86.806068,4703700000448,1516630813077
36.127893 -86.887288,4703700000536,36.144672 -86.803064,4703700000445,1516632978136
36.127893 -86.887288,4703700000536,36.140998 -86.813493,4703700000453,1516630667085
36.138687 -86.790552,4703700000430,36.141969 -86.806068,4703700000448,1516632378561
36.138687 -86.790552,4703700000430,36.143494 -86.811862,4703700000453,1516632881283
36.077574 -86.93575,4703700000560,36.145816 -86.799116,4703700000434,1516632442555
36.179267 -86.787733,4703700000699,36.144672 -86.803064,4703700000445,1516630751150
36.179267 -86.787733,4703700000699,36.141969 -86.806068,4703700000448,1516632567600
36.122823 -86.629016,4703700000374,36.141969 -86.806068,4703700000448,1516632907933
36.080686 -86.740579,4703700000612,36.144672 -86.803064,4703700000445,1516632373989
36.092411 -86.867664,4703700000583,36.145816 -86.799116,4703700000434,1516629954263
36.127949 -86.825222,4703700000455,36.140998 -86.813493,4703700000453,1516631878254
36.127949 -86.825222,4703700000455,36.140998 -86.813493,4703700000453,1516630793108
36.127949 -86.825222,4703700000455,36.141969 -86.806068,4703700000448,1516631411109
36.112677 -86.827624,4703700000516,36.143494 -86.811862,4703700000453,1516630387139
36.145103 -86.884963,4703700000213,36.141969 -86.806068,4703700000448,1516633123657
36.037502 -86.662752,4703700000681,36.145816 -86.799116,4703700000434,1516631584598
36.297264 -86.719161,4703700000067,36.140998 -86.813493,4703700000453,1516633151333
36.171856 -86.760846,4703700000689,36.144672 -86.803064,4703700000445,1516631426679
36.080233 -86.832074,4703700000589,36.140998 -86.813493,4703700000453,1516633033874
